"filename","content"
"2406.17972v3.pdf","Note : This table summarizes data files in our replication package used for fine-tuning FT-LABOR-LLM. Each row corresponds to two CSV files for the training and validation splits. For example, the second row reports the summary statistics of the training and validation splits of the NLSY79 dataset with numeric job titles, the file NLSY79 w/numerical job titles includes the training split of this data for fine-tuning FT-LABOR-LLMs.

B.2 Test Splits

The test splits of our dataset are used to evaluate the performance of the fine-tuned language models. Each worker contributes multiple individual-year observations to the test set, where each observation is a data point in the test set. For each data point (i.e., each individual-year observation), Table B.2 provides the number of tokens in the test

set, the number of workers, and the average number of tokens per worker for each data file. Please note that these numbers of tokens are counted by the Llama-2 tokenizer; using different tokenizers will result in different token counts. These files contain different variants of prompts of career histories, TMPL ( x i, ≤ t , y i,<t ) ."
"2406.17972v3.pdf","TABLE B.1. Number of tokens in the training and validation splits for fine-tuning using the Llama-2 tokenizer. (cd.)

| Split | Number of Individuals.Training | Number of Individuals.Validation | Total Number of Tokens.Training | Total Number of Tokens.Validation | Avg. Number of Tokens per Individual.Training | Avg. Number of Tokens per Individual.Validation
NLSY79 |  | 8,735 | 1,247 | 3,683,964 | 524,489 | 421.75 | 420.60
Mixture 100% of each dataset |  | 36,762 | 5,250 | 11,518,881 | 1,650,341 | 313.34 | 314.35"
"2406.17972v3.pdf","TABLE B.1. Number of tokens in the training and validation splits for fine-tuning using the Llama-2 tokenizer. (cd.)

| Split | Number of Individuals.Training | Number of Individuals.Validation | Total Number of Tokens.Training | Total Number of Tokens.Validation | Avg. Number of Tokens per Individual.Training | Avg. Number of Tokens per Individual.Validation
NLSY79 |  | 8,735 | 1,247 | 3,683,964 | 524,489 | 421.75 | 420.60
Mixture 20% of each dataset |  | 7,352 | 1,050 | 2,316,043 | 325,984 | 315.02 | 310.46
Mixture 30% of each dataset |  | 11,028 | 1,575 | 3,443,564 | 489,417 | 312.26 | 310.74
Mixture 40% of each dataset |  | 14,704 | 2,100 | 4,591,417 | 651,185 | 312.26 | 310.09
Mixture 50% of each dataset |  | 18,381 | 2,625 | 5,745,202 | 820,063 | 312.56 | 312.40
Mixture 60% of each dataset |  | 22,057 | 3,150 | 6,901,631 | 984,610 | 312.90 | 312.57
Mixture 70% of each dataset |  | 25,733 | 3,675 | 8,060,265 | 1,148,317 | 313.23 | 312.47
Mixture 80% of each dataset |  | 29,409 | 4,200 | 9,215,066 | 1,313,050 | 313.34 | 312.63
Mixture 90% of each dataset |  | 33,085 | 4,725 | 10,357,526 | 1,482,894 | 313.06 | 313.84"
"2406.17972v3.pdf","TABLE B.1. Number of tokens in the training and validation splits for fine-tuning using the Llama-2 tokenizer. (cd.)

| Split | Number of Individuals.Training | Number of Individuals.Validation | Total Number of Tokens.Training | Total Number of Tokens.Validation | Avg. Number of Tokens per Individual.Training | Avg. Number of Tokens per Individual.Validation
NLSY79 |  | 8,735 | 1,247 | 3,683,964 | 524,489 | 421.75 | 420.60
Mixture PSID81, 20% of other datasets |  | 26,086 | 3,105 | 7,262,723 | 797,781 | 278.41 | 256.93
Mixture PSID81, 30% of other datasets |  | 28,260 | 3,105 | 8,125,846 | 797,781 | 287.54 | 256.93
Mixture PSID81, 40% of other datasets |  | 30,434 | 3,105 | 8,994,806 | 797,781 | 295.55 | 256.93
Mixture PSID81, 50% of other datasets |  | 32,608 | 3,105 | 9,867,246 | 797,781 | 302.60 | 256.93
Mixture PSID81, 60% of other datasets |  | 34,782 | 3,105 | 10,728,379 | 797,781 | 308.45 | 256.93
Mixture PSID81, 70% of other datasets |  | 36,762 | 3,105 | 11,518,881 | 797,781 | 313.34 | 256.93
Mixture 10% of each dataset |  | 3,676 | 525 | 1,163,405 | 159,834 | 316.49 | 304.45"
"2406.17972v3.pdf","TABLE B.1. Number of tokens in the training and validation splits for fine-tuning using the Llama-2 tokenizer. (cd.)

| Split | Number of Individuals.Training | Number of Individuals.Validation | Total Number of Tokens.Training | Total Number of Tokens.Validation | Avg. Number of Tokens per Individual.Training | Avg. Number of Tokens per Individual.Validation
NLSY79 |  | 8,735 | 1,247 | 3,683,964 | 524,489 | 421.75 | 420.60
Mixture NLSY97, 20% of other datasets |  | 7,545 | 898 | 2,582,108 | 313,107 | 342.23 | 348.67
Mixture NLSY97, 30% of other datasets |  | 8,174 | 898 | 2,774,250 | 313,107 | 339.40 | 348.67
Mixture NLSY97, 40% of other datasets |  | 8,803 | 898 | 2,959,053 | 313,107 | 336.14 | 348.67
Mixture NLSY97, 50% of other datasets |  | 9,432 | 898 | 3,151,501 | 313,107 | 334.13 | 348.67
Mixture NLSY97, 60% of other datasets |  | 10,060 | 898 | 3,345,202 | 313,107 | 332.53 | 348.67
Mixture NLSY97, 70% of other datasets |  | 10,689 | 898 | 3,534,251 | 313,107 | 330.64 | 348.67
Mixture PSID81, 10% of other datasets |  | 23,912 | 3,105 | 6,397,322 | 797,781 | 267.54 | 256.93"
"2406.17972v3.pdf","TABLE B.1. Number of tokens in the training and validation splits for fine-tuning using the Llama-2 tokenizer. (cd.)

| Split | Number of Individuals.Training | Number of Individuals.Validation | Total Number of Tokens.Training | Total Number of Tokens.Validation | Avg. Number of Tokens per Individual.Training | Avg. Number of Tokens per Individual.Validation
NLSY79 |  | 8,735 | 1,247 | 3,683,964 | 524,489 | 421.75 | 420.60
Mixture NLSY79, 20% of other datasets |  | 10,482 | 1,247 | 4,273,244 | 539,453 | 407.67 | 432.60
Mixture NLSY79, 30% of other datasets |  | 11,355 | 1,247 | 4,511,019 | 539,453 | 397.27 | 432.60
Mixture NLSY79, 40% of other datasets |  | 12,229 | 1,247 | 4,759,164 | 539,453 | 389.17 | 432.60
Mixture NLSY79, 50% of other datasets |  | 13,102 | 1,247 | 4,999,403 | 539,453 | 381.58 | 432.60
Mixture NLSY79, 60% of other datasets |  | 13,976 | 1,247 | 5,235,267 | 539,453 | 374.59 | 432.60
Mixture NLSY79, 70% of other datasets |  | 14,849 | 1,247 | 5,475,725 | 539,453 | 368.76 | 432.60
Mixture NLSY97, 10% of other datasets |  | 6,916 | 898 | 2,388,943 | 313,107 | 345.42 | 348.67"
"2406.17972v3.pdf","TABLE B.1. Number of tokens in the training and validation splits for fine-tuning using the Llama-2 tokenizer.

| Split | Number of Individuals.Training | Number of Individuals.Validation | Total Number of Tokens.Training | Total Number of Tokens.Validation | Avg. Number of Tokens per Individual.Training | Avg. Number of Tokens per Individual.Validation
NLSY79 |  | 8,735 | 1,247 | 3,683,964 | 524,489 | 421.75 | 420.60
NLSY79 w/numerical job titles |  | 8,735 | 1,247 | 3,560,493 | 509,219 | 407.61 | 408.36
NLSY79 w/birth years |  | 8,735 | 1,247 | 3,788,784 | 539,453 | 433.75 | 432.60
NLSY97 |  | 6,288 | 898 | 2,114,497 | 302,331 | 336.27 | 336.67
NLSY97 w/numerical job titles |  | 6,288 | 898 | 2,176,948 | 309,988 | 346.21 | 345.20
NLSY97 w/birth years |  | 6,288 | 898 | 2,189,953 | 313,107 | 348.27 | 348.67
PSID81 |  | 21,739 | 3,105 | 5,279,276 | 760,521 | 242.85 | 244.93
PSID81 w/numerical job titles |  | 21,739 | 3,105 | 5,132,422 | 737,382 | 236.09 | 237.48
PSID81 w/birth years |  | 21,739 | 3,105 | 5,540,144 | 797,781 | 254.85 | 256.93
Mixture NLSY79, 10% of other datasets |  | 9,608 | 1,247 | 4,032,323 | 539,453 | 419.68 | 432.60"
"2406.17972v3.pdf","Note : Job titles are randomly permuted and we assign 'numeric job titles' from job_000 to job_334 to them following the random order.

APPENDIX B: SUMMARY OF TOKENIZED DATASETS

This section provides a summary of tokenized text templates in various datasets. Different tokenizers could parse the same text into different numbers of tokens; all token counts reported in this section are from the Llama-2 tokenizer. We ignore the 'start of sentence' token Llama-2 tokenizer adds to every paragraph.

B.1 Training and Validation Splits

Weusethe training and validation splits of our dataset to fine-tune large language models. To fine-tune the model, we use the text representations of workers' complete career histories TMPL ( x i, ≤ T i , y i, ≤ T i ) as the training and validation corpus, where each worker contributes a single paragraph of text in the corpus. Table B.1 summarizes the number

of individuals, total number of tokens, and average number of tokens per individual in the training and validation splits for each data file in our replication material. Test splits are only used for inference and are reported in the next subsection."
"2406.17972v3.pdf","Table A.2.: List of numeric job titles and their corresponding English language job titles. (continued)

Job Title | Numerical Job Title
Elementary and middle school teachers | job_308
Chemical engineers | job_309
Library assistants, clerical | job_310
Telemarketers | job_311
Designers | job_312
Biological scientists | job_313
Mining machine operators | job_314
Clergy | job_315
Agricultural inspectors | job_316
Architects, except naval | job_317
Special Code (occ1990dd=999) | job_318
Legislators | job_319
Mail clerks and mail machine operators, except postal service | job_320
Tailors, dressmakers, and sewers | job_321
Miscellaneous personal appearance workers | job_322
Cabinetmakers and bench carpenters | job_323
Switchboard operators, including answering service | job_324
Training and development specialists | job_325
Upholsterers | job_326
Dentists | job_327
Broadcast and sound engineering technicians and radio operators | job_328
Musicians, singers, and related workers | job_329
Chemical technicians | job_330
First-Line Supervisors of Landscaping and Lawn Service and Groundskeeping Work- ers | job_331
Health diagnosing and treating practitioners, all other | job_332
Shoe and leather workers and repairers | job_333
Food batchmakers | job_334"
"2406.17972v3.pdf","Table A.2.: List of numeric job titles and their corresponding English language job titles. (continued) (cd.)

Job Title | Numerical Job Title
Construction and building inspectors | job_260
Textile knitting and weaving machine setters, operators, and tenders | job_306
Taxi drivers and chauffeurs | job_307"
"2406.17972v3.pdf","Table A.2.: List of numeric job titles and their corresponding English language job titles. (continued) (cd.)

Job Title | Numerical Job Title
Construction and building inspectors | job_260
Eligibility interviewers, government programs | job_284
Dental assistants | job_285
Announcers | job_286
Lawyers, Judges, magistrates, and other judicial workers | job_287
Aircraft mechanics and service technicians | job_288
Insulation workers | job_289
Shuttle car operators | job_290
Compliance Officers | job_291
Claims adjusters, appraisers, examiners, and investigators | job_292
Meter readers, utilities | job_293
Physician assistants | job_294
Court, municipal, and license clerks | job_295
Postal service mail sorters, processors, and processing machine operators | job_296
Ushers, lobby attendants, and ticket takers | job_297
Unemployed | job_298
Business Teachers Postsecondary | job_299
Postal service clerks | job_300
Dredge, excavating, and loading machine operators | job_301
Drafters | job_302
Molders, shapers, and casters, except metal and plastic | job_303
Child care workers | job_304
Models, demonstrators, and product promoters | job_305"
